Primary energy with CCS (Direct Equivalent)
scenario,region,fuel,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"Reference,date=2018-3-8T17:45:07-04:00",Argentina,a oil,0.8781008011495126,1.1268098650533915,1.3443824519425958,1.4416735001262242,1.5079050586087968,1.6308009217006754,1.7163827719698312,1.7683551112961287,1.8013611603488424,1.8147677448714936,1.8216617903957102,0.0,0.0,0.0,EJ,
"Reference,date=2018-3-8T17:45:07-04:00",Argentina,b natural gas,0.788218538878429,1.43436027639146,1.5605144539344895,1.778273252280855,1.9346718722582035,2.1963681755842805,2.4519196832231995,2.6874074629929567,2.8788139079641266,3.049949192285119,3.2158494186497526,0.0,0.0,0.0,EJ,
"Reference,date=2018-3-8T17:45:07-04:00",Argentina,bio-ceiling,0.0,0.0,0.0,0.08390945520558488,0.10224112196201797,0.12766393376944243,0.15710753156871726,0.19179806697164867,0.22758314087961035,0.2625290082420053,0.29066248960588076,0.0,0.0,0.0,EJ,
"Reference,date=2018-3-8T17:45:07-04:00",Argentina,c coal,0.03951589153682511,0.036794871423530516,0.04123145651605128,0.05261203753842002,0.06173801047979876,0.07496195281759978,0.08982513453450046,0.10773360225832879,0.13054644583171443,0.1575987526675025,0.18549208324178074,0.0,0.0,0.0,EJ,
"Reference,date=2018-3-8T17:45:07-04:00",Argentina,d biomass,0.06693409435120509,0.09223786697540974,0.1036389453674233,0.10064310594130436,0.12164371356125504,0.1556022937905341,0.1955666681996771,0.24419147485136133,0.2959261040798112,0.3441178541132884,0.3805509707807614,0.0,0.0,0.0,EJ,
"Reference,date=2018-3-8T17:45:07-04:00",Argentina,e nuclear,0.02621156724893717,0.02474273514481149,0.025810880972904623,0.02682669867490035,0.028021213052909485,0.03027206409805994,0.032829968873600936,0.035465428303658265,0.03806197359898577,0.040826885161066216,0.04392595627784033,0.0,0.0,0.0,EJ,
"Reference,date=2018-3-8T17:45:07-04:00",Argentina,f hydro,0.06435351959099034,0.12241367913158392,0.12091050232413933,0.1238430343116726,0.12679303321641797,0.12971836802513623,0.1326474351913688,0.1355731673710356,0.14075782818638782,0.14595096546115438,0.15115507969888078,0.0,0.0,0.0,EJ,
"Reference,date=2018-3-8T17:45:07-04:00",Argentina,g wind,0.0,2.6999929228296003E-4,8.999218987083535E-5,0.00222572918489769,0.005813303723119929,0.01391193226543534,0.02608652668287855,0.042011584422995074,0.0601363525951325,0.07800568804489841,0.0953557323645387,0.0,0.0,0.0,EJ,
"Reference,date=2018-3-8T17:45:07-04:00",Argentina,h solar,0.0,0.0,0.0,7.9442612644655E-4,0.0021495739238573098,0.00500601443268374,0.009141094781537299,0.01444139292676926,0.02050560585047481,0.026438986765846592,0.03208264803445544,0.0,0.0,0.0,EJ,
"Reference,date=2018-3-8T17:45:07-04:00",Argentina,i geothermal,0.0,0.0,0.0,0.0023375103977354202,0.0057449502225436905,0.01238282853855339,0.02079631639534603,0.030121725146254476,0.03923222491245625,0.045776965642588666,0.05087262780915985,0.0,0.0,0.0,EJ,
"Reference,date=2018-3-8T17:45:07-04:00",Argentina,j traditional biomass,0.005148801,0.0028465,0.0020511,0.001857446,0.0016984699999999999,0.001419179,0.001193649,0.001011675,8.70895E-4,7.55567E-4,6.55266E-4,0.0,0.0,0.0,EJ,
"Reference,date=2018-3-8T17:45:07-04:00",Argentina,water consumption,0.08237443514783334,0.12171273710866116,0.2006696046373316,0.22395531582698985,0.2479597093177479,0.28426048801765397,0.31288011911962227,0.3331122015037891,0.34558415096887624,0.3529410110788131,0.3580512536254602,0.0,0.0,0.0,EJ,
"Reference,date=2018-3-8T17:45:07-04:00",Argentina,water withdrawals,0.6129051706148618,0.9696491550872898,1.774032347494192,1.8019371905585182,2.0099146490623134,2.318217407207252,2.576427439235596,2.765396924493693,2.8706456693123337,2.927847427004119,2.960668746803219,0.0,0.0,0.0,EJ,
"Reference,date=2018-3-8T17:45:07-04:00",Brazil,a oil,2.526431993240589,3.9359141459288534,4.66172076037147,5.149856855466532,5.370691602766001,5.724230105041878,6.009967550173645,6.126039694297296,6.124768466340368,6.155196490460017,6.28872908923298,0.0,0.0,0.0,EJ,
"Reference,date=2018-3-8T17:45:07-04:00",Brazil,b natural gas,0.13147643666301048,0.7002441217743721,0.9634165251710177,1.2751720881090531,1.354697489602182,1.8425880631759393,2.342804613162826,2.8630562149434735,3.4059395814072446,3.9489106768768356,4.462943226003254,0.0,0.0,0.0,EJ,
"Reference,date=2018-3-8T17:45:07-04:00",Brazil,bio-ceiling,0.0,0.0,0.0,2.3854003621861666,2.4793311255689527,2.82833966321364,3.1178839405192953,3.367775700105915,3.539721597183979,3.686310645234362,3.7906029600462725,0.0,0.0,0.0,EJ,
"Reference,date=2018-3-8T17:45:07-04:00",Brazil,c coal,0.4068360582893719,0.5429225111603139,0.6068854648070645,0.6991551654395199,0.6940641034543452,0.8519597974529032,1.001563777799174,1.1571871145017496,1.3343589386867711,1.520658506456306,1.6893844503530784,0.0,0.0,0.0,EJ,
"Reference,date=2018-3-8T17:45:07-04:00",Brazil,d biomass,1.6668123972251272,2.300563554943185,3.1034706912622907,3.087747971303811,3.0181000614670186,3.7199181885067554,4.2926106891915925,4.8003651204054405,5.263928446729129,5.611733249367276,5.827574666511695,0.0,0.0,0.0,EJ,
