Demand Balances by Primary Good
scenario,region,input,sector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Brazil,OilCrop,FeedCrops,2.05004,8.27616,9.36218,8.38375,8.89751,9.4227,9.90969,10.2915,10.9044,11.3428,11.3875,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Brazil,OilCrop,FoodDemand_Crops,2.45437,3.40927,3.56025,3.71251,3.84488,4.00738,4.14858,4.23018,4.28912,4.32561,4.33686,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Brazil,OilCrop,NonFoodDemand_Crops,2.22791,4.47679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Brazil,OilCrop,regional biomassOil,0.0,0.0,12.5069,13.2419,12.4818,14.5652,17.0804,17.6874,16.0985,13.6726,12.0025,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Brazil,OtherGrain,FeedCrops,0.174804,1.46377,1.64668,1.45043,1.52023,1.63855,1.76215,1.99968,2.24654,2.44197,2.51457,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Brazil,OtherGrain,FoodDemand_Crops,0.246599,0.560803,0.410804,0.428373,0.443646,0.462397,0.478689,0.488105,0.494906,0.499116,0.500414,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Brazil,OtherGrain,NonFoodDemand_Crops,0.98364,1.53185,1.97485,2.05796,2.13488,2.20252,2.25721,2.29897,2.32835,2.34547,2.34888,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Brazil,PalmFruit,FeedCrops,0.0347285,0.0359995,0.0439001,0.0372452,0.0389507,0.0413672,0.043616,0.0469902,0.0510461,0.0624869,0.0675812,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Brazil,PalmFruit,FoodDemand_Crops,0.514552,2.90183,3.07479,3.20629,3.3206,3.46095,3.5829,3.65337,3.70427,3.73579,3.7455,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Brazil,PalmFruit,NonFoodDemand_Crops,0.267651,0.759246,1.35098,1.40784,1.46046,1.50673,1.54414,1.57271,1.59281,1.60452,1.60685,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Brazil,Pasture,Pasture_FodderGrass,283.395,437.907,464.748,484.391,494.479,510.615,517.972,496.213,479.246,454.854,431.671,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Brazil,Rice,FoodDemand_Crops,9.08201,10.1282,9.92622,10.3507,10.7198,11.1729,11.5665,11.794,11.9584,12.0601,12.0914,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Brazil,Rice,NonFoodDemand_Crops,1.50391,2.60331,2.54781,2.65503,2.75427,2.84153,2.91209,2.96596,3.00387,3.02595,3.03036,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Brazil,Root_Tuber,FeedCrops,6.44319,10.5925,9.83492,8.52675,8.96445,9.47197,9.87355,9.37366,8.96043,8.3783,7.55996,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Brazil,Root_Tuber,FoodDemand_Crops,9.88323,11.5986,11.9807,12.493,12.9385,13.4853,13.9605,14.2351,14.4334,14.5562,14.594,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Brazil,Root_Tuber,NonFoodDemand_Crops,10.0035,6.98494,8.08367,8.42386,8.73871,9.01558,9.23945,9.41038,9.53063,9.60071,9.61468,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Brazil,SugarCrop,FeedCrops,4.37881,3.68376,5.67316,4.95523,5.47915,5.62929,5.71108,6.29992,7.01863,7.47176,7.69978,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Brazil,SugarCrop,FoodDemand_Crops,7.75071,9.4536,10.5858,11.0386,11.4321,11.9153,12.3352,12.5778,12.753,12.8615,12.895,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Brazil,SugarCrop,NonFoodDemand_Crops,104.469,253.623,365.22,380.59,394.815,407.324,417.438,425.161,430.594,433.76,434.391,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Brazil,SugarCrop,regional sugar for ethanol,142.751,169.765,293.351,355.033,248.109,448.401,652.68,272.272,57.8364,6.17364,0.727851,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Brazil,Wheat,FeedCrops,0.0,0.181222,0.268323,0.237913,0.250437,0.269458,0.289244,0.310327,0.333708,0.347809,0.34576,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Brazil,Wheat,FoodDemand_Crops,6.5919,9.73268,10.3224,10.7639,11.1476,11.6188,12.0282,12.2648,12.4357,12.5415,12.5741,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Brazil,Wheat,NonFoodDemand_Crops,0.0940266,0.447663,1.17748,1.22703,1.27289,1.31322,1.34583,1.37073,1.38824,1.39845,1.40049,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Central America and Caribbean,Corn,FeedCrops,0.695257,2.21177,2.33435,2.59104,2.86768,3.26214,3.6087,4.50122,4.70612,4.84145,5.02779,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Central America and Caribbean,Corn,FoodDemand_Crops,2.5957,3.14448,3.41185,3.63388,3.84405,4.0468,4.23272,4.36035,4.46478,4.54655,4.60456,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Central America and Caribbean,Corn,NonFoodDemand_Crops,1.53079,2.62347,3.09384,3.26968,3.43014,3.57441,3.70109,3.80835,3.89509,3.9619,4.00786,0.0,0.0,0.0,Mt,
